x[m];y[m];operacao;area.total[m2];area.mato[m2];ang.abs[deg];ang.proa[deg];dist[m];rtl[m]
693.40;395.70;y;0.79;0.26;180.00;-84.29;0.00;798.36
693.40;395.70;p;1.11;0.13;95.71;0.00;1.00;798.36
693.30;394.70;y;0.79;0.00;95.71;102.72;0.00;797.78
693.30;394.70;p;1.42;0.47;-161.57;0.00;1.26;797.78
692.10;395.10;y;0.79;0.28;-161.57;-126.87;0.00;796.94
692.10;395.10;p;2.74;0.43;71.57;0.00;2.53;796.94
692.90;392.70;y;0.79;0.19;71.57;35.13;0.00;796.44
692.90;392.70;p;2.28;0.69;106.70;0.00;2.09;796.44
692.30;390.70;y;0.79;0.34;106.70;57.36;0.00;794.94
692.30;390.70;p;0.86;0.37;164.05;0.00;0.73;794.94
691.60;390.50;y;0.79;0.29;164.05;105.95;0.00;794.23
691.60;390.50;p;0.82;0.04;-90.00;0.00;0.70;794.23
691.60;391.20;y;0.79;0.09;-90.00;-14.04;0.00;794.57
691.60;391.20;p;0.54;0.01;-104.04;0.00;0.41;794.57
691.50;391.60;y;0.79;0.00;-104.04;40.60;0.00;794.68
691.50;391.60;p;1.14;0.22;-63.43;0.00;0.89;794.68
691.90;392.40;y;0.79;0.24;-63.43;-98.13;0.00;795.43
691.90;392.40;p;1.42;0.47;-161.57;0.00;1.26;795.43
690.70;392.80;y;0.79;0.28;-161.57;-4.73;0.00;794.58
690.70;392.80;p;8.90;0.14;-166.29;0.00;8.44;794.58
682.50;394.80;y;0.79;0.03;-166.29;-141.33;0.00;788.46
682.50;394.80;p;6.52;0.30;52.37;0.00;6.06;788.46
686.20;390.00;y;0.79;0.28;52.37;37.63;0.00;789.28
686.20;390.00;p;1.27;0.80;90.00;0.00;1.10;789.28
686.20;388.90;y;0.79;0.35;90.00;23.20;0.00;788.74
686.20;388.90;p;1.68;0.80;113.20;0.00;1.52;788.74
685.60;387.50;y;0.79;0.24;113.20;58.67;0.00;787.53
685.60;387.50;p;0.81;0.20;171.87;0.00;0.71;787.53
684.90;387.40;y;0.79;0.16;171.87;-56.14;0.00;786.87
684.90;387.40;p;10.40;0.11;115.73;0.00;9.21;786.87
680.90;379.10;y;0.79;0.02;115.73;13.83;0.00;779.32
680.90;379.10;p;9.59;0.80;129.56;0.00;8.95;779.32
675.20;372.20;y;0.79;0.16;129.56;-55.82;0.00;770.99
675.20;372.20;p;2.72;0.10;73.74;0.00;2.50;770.99
675.90;369.80;y;0.79;0.03;73.74;-137.17;0.00;770.45
675.90;369.80;p;7.64;0.35;-63.43;0.00;6.48;770.45
678.80;375.60;y;0.79;0.14;-63.43;33.29;0.00;775.79
678.80;375.60;p;8.10;0.23;-30.14;0.00;7.17;775.79
685.00;379.20;y;0.79;0.07;-30.14;68.80;0.00;782.95
685.00;379.20;p;6.20;0.01;38.66;0.00;5.76;782.95
689.50;375.60;y;0.79;0.06;38.66;6.34;0.00;785.17
689.50;375.60;p;0.38;0.01;45.00;0.00;0.28;785.17
689.70;375.40;y;0.79;0.01;45.00;-81.87;0.00;785.25
689.70;375.40;p;0.65;0.03;-36.87;0.00;0.50;785.25
690.10;375.70;y;0.79;0.07;-36.87;-84.63;0.00;785.74
690.10;375.70;p;8.20;0.07;-121.50;0.00;7.27;785.74
686.30;381.90;y;0.79;0.06;-121.50;20.19;0.00;785.40
686.30;381.90;p;1.12;0.15;-101.31;0.00;1.02;785.40
686.10;382.90;y;0.79;0.14;-101.31;14.40;0.00;785.71
686.10;382.90;p;3.82;0.52;-86.91;0.00;3.71;785.71
686.30;386.60;y;0.79;0.29;-86.91;12.16;0.00;787.70
686.30;386.60;p;1.29;0.28;-74.74;0.00;1.14;787.70
686.60;387.70;y;0.79;0.03;-74.74;46.57;0.00;788.50
686.60;387.70;p;3.65;0.14;-28.18;0.00;3.18;788.50
689.40;389.20;y;0.79;0.03;-28.18;0.11;0.00;791.67
689.40;389.20;p;2.00;0.06;-28.07;0.00;1.70;791.67
690.90;390.00;y;0.79;0.07;-28.07;-100.59;0.00;793.37
690.90;390.00;p;13.68;0.17;-128.66;0.00;12.81;793.37
682.90;400.00;y;0.79;0.12;-128.66;38.66;0.00;791.42
682.90;400.00;p;0.11;0.00;-90.00;0.00;0.00;791.42
682.90;400.00;y;0.79;0.00;-90.00;-180.00;0.00;791.42
682.90;400.00;p;0.11;0.00;-90.00;0.00;0.00;791.42
682.90;400.00;y;0.79;0.00;-90.00;-180.00;0.00;791.42
682.90;400.00;p;0.11;0.00;-90.00;0.00;0.00;791.42
682.90;400.00;y;0.79;0.00;-90.00;-180.00;0.00;791.42
682.90;400.00;p;0.11;0.00;-90.00;0.00;0.00;791.42
682.90;400.00;y;0.79;0.00;-90.00;-180.00;0.00;791.42
682.90;400.00;p;0.11;0.00;-90.00;0.00;0.00;791.42
682.90;400.00;y;0.79;0.00;-90.00;-180.00;0.00;791.42
682.90;400.00;p;0.11;0.00;-90.00;0.00;0.00;791.42
682.90;400.00;y;0.79;0.00;-90.00;-180.00;0.00;791.42
682.90;400.00;p;0.11;0.00;-90.00;0.00;0.00;791.42
682.90;400.00;y;0.79;0.00;-90.00;-129.61;0.00;791.42
682.90;400.00;p;8.08;0.05;-39.61;0.00;7.53;791.42
688.70;404.80;y;0.79;0.08;-39.61;85.94;0.00;798.86
688.70;404.80;p;6.56;0.47;46.33;0.00;6.08;798.86
692.90;400.40;y;0.79;0.19;46.33;-19.77;0.00;800.27
692.90;400.40;p;0.85;0.26;26.57;0.00;0.67;800.27
693.50;400.10;y;0.79;0.35;26.57;-146.82;0.00;800.64
693.50;400.10;p;1.66;0.29;-120.26;0.00;1.39;800.64
692.80;401.30;y;0.79;0.27;-120.26;14.05;0.00;800.63
692.80;401.30;p;12.82;0.50;-106.20;0.00;12.18;800.63
689.40;413.00;y;0.79;0.40;-106.20;-40.11;0.00;803.64
689.40;413.00;p;0.90;0.27;-146.31;0.00;0.72;803.64
688.80;413.40;y;0.79;0.33;-146.31;48.18;0.00;803.33
688.80;413.40;p;0.81;0.15;-98.13;0.00;0.71;803.33
688.70;414.10;y;0.79;0.14;-98.13;57.22;0.00;803.61
688.70;414.10;p;2.19;0.05;-40.91;0.00;1.98;803.61
690.20;415.40;y;0.79;0.08;-40.91;-54.40;0.00;805.56
690.20;415.40;p;4.44;0.10;-95.31;0.00;4.32;805.56
689.80;419.70;y;0.79;0.27;-95.31;11.65;0.00;807.45
689.80;419.70;p;1.92;0.76;-83.66;0.00;1.81;807.45
690.00;421.50;y;0.79;0.15;-83.66;164.20;0.00;808.56
690.00;421.50;p;1.34;0.18;80.54;0.00;1.22;808.56
690.20;420.30;y;0.79;0.13;80.54;-14.50;0.00;808.10
690.20;420.30;p;1.20;0.24;66.04;0.00;0.98;808.10
690.60;419.40;y;0.79;0.04;66.04;-17.92;0.00;807.98
690.60;419.40;p;4.22;0.17;48.12;0.00;3.89;807.98
693.20;416.50;y;0.79;0.12;48.12;-104.24;0.00;808.70
693.20;416.50;p;9.05;0.02;-56.11;0.00;8.07;808.70
697.70;423.20;y;0.79;0.03;-56.11;-12.09;0.00;816.02
697.70;423.20;p;1.78;0.14;-68.20;0.00;1.62;816.02
698.30;424.70;y;0.79;0.15;-68.20;-53.07;0.00;817.31
698.30;424.70;p;7.42;0.26;-121.26;0.00;6.55;817.31
694.90;430.30;y;0.79;0.22;-121.26;8.19;0.00;817.34
694.90;430.30;p;6.20;0.27;-113.07;0.00;5.87;817.34
692.60;435.70;y;0.79;0.22;-113.07;34.07;0.00;818.25
692.60;435.70;p;3.77;0.41;-79.00;0.00;3.67;818.25
693.30;439.30;y;0.79;0.27;-79.00;4.94;0.00;820.76
693.30;439.30;p;1.62;0.53;-74.05;0.00;1.46;820.76
693.70;440.70;y;0.79;0.34;-74.05;116.33;0.00;821.85
693.70;440.70;p;1.66;0.48;42.27;0.00;1.49;821.85
694.80;439.70;y;0.79;0.29;42.27;-15.71;0.00;822.24
694.80;439.70;p;0.60;0.08;26.57;0.00;0.45;822.24
695.20;439.50;y;0.79;0.02;26.57;-112.51;0.00;822.47
695.20;439.50;p;14.30;0.40;-85.94;0.00;14.14;822.47
696.20;453.60;y;0.79;0.27;-85.94;-53.46;0.00;830.93
696.20;453.60;p;2.04;0.76;-139.40;0.00;1.84;830.93
694.80;454.80;y;0.79;0.01;-139.40;145.74;0.00;830.42
694.80;454.80;p;1.01;0.17;6.34;0.00;0.91;830.42
695.70;454.70;y;0.79;0.17;6.34;-53.94;0.00;831.11
695.70;454.70;p;3.39;0.88;-47.60;0.00;3.11;831.11
697.80;457.00;y;0.79;0.36;-47.60;-28.69;0.00;834.13
697.80;457.00;p;8.90;0.42;-76.29;0.00;8.44;834.13
699.80;465.20;y;0.79;0.29;-76.29;-123.24;0.00;840.32
699.80;465.20;p;3.53;0.05;160.46;0.00;3.29;840.32
696.70;464.10;y;0.79;0.00;160.46;-31.11;0.00;837.13
696.70;464.10;p;6.95;0.10;129.35;0.00;6.47;837.13
692.60;459.10;y;0.79;0.03;129.35;89.94;0.00;830.94
692.60;459.10;p;3.10;0.08;-140.71;0.00;2.84;830.94
690.40;460.90;y;0.79;0.05;-140.71;-93.39;0.00;830.11
690.40;460.90;p;14.40;0.52;125.90;0.00;12.96;830.11
682.80;450.40;y;0.79;0.27;125.90;21.37;0.00;817.97
682.80;450.40;p;1.95;0.94;147.26;0.00;1.66;817.97
681.40;449.50;y;0.79;0.29;147.26;-107.28;0.00;816.31
681.40;449.50;p;4.38;0.53;39.99;0.00;4.05;816.31
684.50;446.90;y;0.79;0.21;39.99;-13.42;0.00;817.47
684.50;446.90;p;1.60;0.27;26.57;0.00;1.34;817.47
685.70;446.30;y;0.79;0.23;26.57;114.15;0.00;818.15
685.70;446.30;p;1.59;0.52;140.71;0.00;1.42;818.15
684.60;445.40;y;0.79;0.29;140.71;12.72;0.00;816.74
684.60;445.40;p;0.85;0.05;153.43;0.00;0.67;816.74
684.00;445.10;y;0.79;0.00;153.43;-98.43;0.00;816.07
684.00;445.10;p;1.46;0.22;55.01;0.00;1.22;816.07
684.70;444.10;y;0.79;0.06;55.01;-88.70;0.00;816.11
684.70;444.10;p;0.50;0.01;-33.69;0.00;0.36;816.11
685.00;444.30;y;0.79;0.18;-33.69;98.18;0.00;816.47
685.00;444.30;p;5.56;0.05;64.49;0.00;4.88;816.47
687.10;439.90;y;0.79;0.01;64.49;64.17;0.00;815.85
687.10;439.90;p;1.44;0.65;128.66;0.00;1.28;815.85
686.30;438.90;y;0.79;0.29;128.66;-113.40;0.00;814.64
686.30;438.90;p;1.29;0.15;15.26;0.00;1.14;814.64
687.40;438.60;y;0.79;0.06;15.26;-52.13;0.00;815.41
687.40;438.60;p;1.68;0.46;-36.87;0.00;1.50;815.41
688.60;439.50;y;0.79;0.39;-36.87;27.41;0.00;816.90
688.60;439.50;p;1.32;0.24;-9.46;0.00;1.22;816.90
689.80;439.70;y;0.79;0.03;-9.46;146.58;0.00;818.02
689.80;439.70;p;2.11;0.20;137.12;0.00;1.91;818.02
688.40;438.40;y;0.79;0.08;137.12;-12.13;0.00;816.14
688.40;438.40;p;1.45;0.21;124.99;0.00;1.22;816.14
687.70;437.40;y;0.79;0.08;124.99;38.31;0.00;815.02
687.70;437.40;p;1.19;0.33;163.30;0.00;1.04;815.02
686.70;437.10;y;0.79;0.16;163.30;38.50;0.00;814.01
686.70;437.10;p;2.34;0.71;-158.20;0.00;2.15;814.01
684.70;437.90;y;0.79;0.33;-158.20;-25.78;0.00;812.75
684.70;437.90;p;11.68;0.53;176.02;0.00;11.53;812.75
673.20;437.10;y;0.79;0.16;176.02;-101.97;0.00;802.65
673.20;437.10;p;1.62;0.30;74.05;0.00;1.46;802.65
673.60;435.70;y;0.79;0.19;74.05;32.77;0.00;802.23
673.60;435.70;p;9.48;0.88;106.82;0.00;8.98;802.23
671.00;427.10;y;0.79;0.42;106.82;-3.83;0.00;795.40
671.00;427.10;p;1.49;0.29;102.99;0.00;1.33;795.40
670.70;425.80;y;0.79;0.07;102.99;13.57;0.00;794.45
670.70;425.80;p;0.62;0.04;116.57;0.00;0.45;794.45
670.50;425.40;y;0.79;0.03;116.57;29.74;0.00;794.06
670.50;425.40;p;4.50;0.70;146.31;0.00;3.97;794.06
667.20;423.20;y;0.79;0.35;146.31;-168.11;0.00;790.10
667.20;423.20;p;4.58;0.43;-21.80;0.00;4.31;790.10
671.20;424.80;y;0.79;0.28;-21.80;111.80;0.00;794.33
671.20;424.80;p;1.10;0.07;90.00;0.00;0.90;794.33
671.20;423.90;y;0.79;0.00;90.00;-28.61;0.00;793.85
671.20;423.90;p;1.50;0.03;61.39;0.00;1.25;793.85
671.80;422.80;y;0.79;0.01;61.39;-129.01;0.00;793.77
671.80;422.80;p;2.01;0.72;-67.62;0.00;1.84;793.77
672.50;424.50;y;0.79;0.38;-67.62;157.62;0.00;795.27
672.50;424.50;p;0.57;0.05;90.00;0.00;0.40;795.27
672.50;424.10;y;0.79;0.00;90.00;0.00;0.00;795.06
672.50;424.10;p;1.10;0.16;90.00;0.00;0.90;795.06
672.50;423.20;y;0.79;0.09;90.00;-30.83;0.00;794.58
672.50;423.20;p;8.16;0.09;59.17;0.00;7.22;794.58
676.20;417.00;y;0.79;0.04;59.17;60.57;0.00;794.44
676.20;417.00;p;1.00;0.11;119.74;0.00;0.81;794.44
675.80;416.30;y;0.79;0.02;119.74;-58.80;0.00;793.73
675.80;416.30;p;2.40;0.18;60.95;0.00;2.06;793.73
676.80;414.50;y;0.79;0.11;60.95;-15.95;0.00;793.64
676.80;414.50;p;5.03;0.27;45.00;0.00;4.67;793.64
680.10;411.20;y;0.79;0.21;45.00;83.81;0.00;794.75
680.10;411.20;p;6.35;0.76;128.81;0.00;5.90;794.75
676.40;406.60;y;0.79;0.44;128.81;23.12;0.00;789.20
676.40;406.60;p;2.00;0.79;151.93;0.00;1.70;789.20
674.90;405.80;y;0.79;0.35;151.93;-97.47;0.00;787.50
674.90;405.80;p;2.00;0.23;54.46;0.00;1.72;787.50
675.90;404.40;y;0.79;0.01;54.46;113.01;0.00;787.64
675.90;404.40;p;1.06;0.33;167.47;0.00;0.92;787.64
675.00;404.20;y;0.79;0.27;167.47;-3.42;0.00;786.77
675.00;404.20;p;0.86;0.04;164.05;0.00;0.73;786.77
674.30;404.00;y;0.79;0.00;164.05;-48.71;0.00;786.06
674.30;404.00;p;2.45;0.33;115.35;0.00;2.10;786.06
673.40;402.10;y;0.79;0.16;115.35;127.24;0.00;784.32
673.40;402.10;p;20.26;0.16;-117.42;0.00;18.02;784.32
665.10;418.10;y;0.79;0.13;-117.42;21.08;0.00;785.60
665.10;418.10;p;1.01;0.07;-96.34;0.00;0.91;785.60
665.00;419.00;y;0.79;0.06;-96.34;6.34;0.00;785.99
665.00;419.00;p;1.10;0.04;-90.00;0.00;0.90;785.99
665.00;419.90;y;0.79;0.01;-90.00;-163.07;0.00;786.47
665.00;419.90;p;2.61;0.21;106.93;0.00;2.40;786.47
664.30;417.60;y;0.79;0.08;106.93;-6.10;0.00;784.66
664.30;417.60;p;13.96;0.33;100.82;0.00;13.85;784.66
661.70;404.00;y;0.79;0.16;100.82;79.18;0.00;775.28
661.70;404.00;p;1.12;0.05;180.00;0.00;0.90;775.28
660.80;404.00;y;0.79;0.00;180.00;-70.02;0.00;774.51
660.80;404.00;p;1.32;0.33;109.98;0.00;1.17;774.51
660.40;402.90;y;0.79;0.16;109.98;106.89;0.00;773.60
660.40;402.90;p;1.64;0.46;-143.13;0.00;1.50;773.60
659.20;403.80;y;0.79;0.34;-143.13;9.00;0.00;773.05
659.20;403.80;p;9.99;0.04;-134.13;0.00;9.33;773.05
652.70;410.50;y;0.79;0.02;-134.13;96.26;0.00;771.06
652.70;410.50;p;6.13;0.50;-37.87;0.00;5.70;771.06
657.20;414.00;y;0.79;0.42;-37.87;-95.00;0.00;776.73
657.20;414.00;p;2.12;0.11;-132.88;0.00;1.91;776.73
655.90;415.40;y;0.79;0.02;-132.88;33.42;0.00;776.38
655.90;415.40;p;0.72;0.03;-99.46;0.00;0.61;776.38
655.80;416.00;y;0.79;0.02;-99.46;-6.48;0.00;776.61
655.80;416.00;p;0.86;0.03;-105.95;0.00;0.73;776.61
655.60;416.70;y;0.79;0.02;-105.95;-84.49;0.00;776.82
655.60;416.70;p;3.97;0.11;169.56;0.00;3.86;776.82
651.80;416.00;y;0.79;0.02;169.56;111.75;0.00;773.24
651.80;416.00;p;8.77;0.02;-78.69;0.00;8.67;773.24
653.50;424.50;y;0.79;0.04;-78.69;-11.31;0.00;779.27
653.50;424.50;p;1.21;0.52;-90.00;0.00;1.00;779.27
653.50;425.50;y;0.79;0.38;-90.00;-32.18;0.00;779.82
653.50;425.50;p;11.80;0.53;-122.18;0.00;10.52;779.82
647.90;434.40;y;0.79;0.35;-122.18;-12.82;0.00;780.05
647.90;434.40;p;1.73;0.18;-135.00;0.00;1.56;780.05
646.80;435.50;y;0.79;0.12;-135.00;-165.47;0.00;779.75
646.80;435.50;p;2.30;0.00;59.53;0.00;1.97;779.75
647.80;433.80;y;0.79;0.00;59.53;52.85;0.00;779.63
647.80;433.80;p;2.01;0.65;112.38;0.00;1.84;779.63
647.10;432.10;y;0.79;0.39;112.38;79.82;0.00;778.11
647.10;432.10;p;4.04;0.15;-167.80;0.00;3.79;778.11
643.40;432.90;y;0.79;0.03;-167.80;1.84;0.00;775.48
643.40;432.90;p;0.96;0.19;-165.96;0.00;0.82;775.48
642.60;433.10;y;0.79;0.10;-165.96;-91.08;0.00;774.93
642.60;433.10;p;10.79;0.05;102.95;0.00;10.26;774.93
640.30;423.10;y;0.79;0.00;102.95;82.76;0.00;767.46
640.30;423.10;p;5.15;0.20;-174.29;0.00;5.02;767.46
635.30;423.60;y;0.79;0.09;-174.29;-42.09;0.00;763.57
635.30;423.60;p;2.70;0.33;143.62;0.00;2.36;763.57
633.40;422.20;y;0.79;0.16;143.62;106.73;0.00;761.22
633.40;422.20;p;9.46;0.03;-109.65;0.00;8.92;761.22
630.40;430.60;y;0.79;0.02;-109.65;-129.84;0.00;763.43
630.40;430.60;p;7.35;0.11;120.51;0.00;6.50;763.43
627.10;425.00;y;0.79;0.02;120.51;-60.02;0.00;757.55
627.10;425.00;p;6.90;0.09;60.49;0.00;6.09;757.55
630.10;419.70;y;0.79;0.04;60.49;15.26;0.00;757.08
630.10;419.70;p;6.88;0.19;75.75;0.00;6.50;757.08
631.70;413.40;y;0.79;0.10;75.75;-7.46;0.00;754.95
631.70;413.40;p;12.20;0.30;68.29;0.00;11.62;754.95
636.00;402.60;y;0.79;0.18;68.29;161.38;0.00;752.72
636.00;402.60;p;12.08;0.08;-130.33;0.00;11.28;752.72
628.70;411.20;y;0.79;0.05;-130.33;-58.33;0.00;751.23
628.70;411.20;p;4.77;0.05;171.35;0.00;4.65;751.23
624.10;410.50;y;0.79;0.00;171.35;-39.24;0.00;747.00
624.10;410.50;p;7.53;0.33;132.11;0.00;7.01;747.00
619.40;405.30;y;0.79;0.16;132.11;149.20;0.00;740.22
619.40;405.30;p;10.30;0.06;-78.69;0.00;10.20;740.22
621.40;415.30;y;0.79;0.04;-78.69;102.65;0.00;747.40
621.40;415.30;p;1.20;0.51;23.96;0.00;0.98;747.40
622.30;414.90;y;0.79;0.28;23.96;-56.43;0.00;747.93
622.30;414.90;p;1.55;0.30;-32.47;0.00;1.30;747.93
623.40;415.60;y;0.79;0.07;-32.47;-85.34;0.00;749.23
623.40;415.60;p;11.60;0.83;-117.81;0.00;10.29;749.23
618.60;424.70;y;0.79;0.37;-117.81;-22.38;0.00;750.36
618.60;424.70;p;1.74;0.39;-140.19;0.00;1.56;750.36
617.40;425.70;y;0.79;0.02;-140.19;41.45;0.00;749.94
617.40;425.70;p;2.74;0.40;-98.75;0.00;2.63;749.94
617.00;428.30;y;0.79;0.35;-98.75;-83.64;0.00;751.09
617.00;428.30;p;2.51;0.33;177.61;0.00;2.40;751.09
614.60;428.20;y;0.79;0.16;177.61;-45.15;0.00;749.06
614.60;428.20;p;15.35;0.33;132.46;0.00;14.37;749.06
604.90;417.60;y;0.79;0.24;132.46;-32.16;0.00;735.05
604.90;417.60;p;1.22;0.65;100.30;0.00;1.12;735.05
604.70;416.50;y;0.79;0.33;100.30;-61.27;0.00;734.26
604.70;416.50;p;10.20;0.38;39.04;0.00;9.53;734.26
612.10;410.50;y;0.79;0.23;39.04;-65.60;0.00;737.01
612.10;410.50;p;0.60;0.03;-26.57;0.00;0.45;737.01
612.50;410.70;y;0.79;0.13;-26.57;127.87;0.00;737.45
612.50;410.70;p;0.61;0.00;101.31;0.00;0.51;737.45
612.40;410.20;y;0.79;0.00;101.31;-8.52;0.00;737.09
612.40;410.20;p;4.22;0.33;92.79;0.00;4.10;737.09
612.20;406.10;y;0.79;0.16;92.79;-14.10;0.00;734.65
612.20;406.10;p;1.12;0.10;78.69;0.00;1.02;734.65
612.40;405.10;y;0.79;0.03;78.69;110.06;0.00;734.26
612.40;405.10;p;1.42;0.04;-171.25;0.00;1.32;734.26
611.10;405.30;y;0.79;0.01;-171.25;-53.75;0.00;733.29
611.10;405.30;p;6.68;0.77;135.00;0.00;6.22;733.29
606.70;400.90;y;0.79;0.38;135.00;93.01;0.00;727.19
606.70;400.90;p;1.52;0.28;-131.99;0.00;1.35;727.19
605.80;401.90;y;0.79;0.12;-131.99;37.90;0.00;726.99
605.80;401.90;p;2.94;0.40;-94.09;0.00;2.81;726.99
605.60;404.70;y;0.79;0.39;-94.09;-65.93;0.00;728.38
605.60;404.70;p;1.32;0.19;-160.02;0.00;1.17;728.38
604.50;405.10;y;0.79;0.10;-160.02;25.02;0.00;727.69
604.50;405.10;p;0.83;0.01;-135.00;0.00;0.71;727.69
604.00;405.60;y;0.79;0.00;-135.00;90.00;0.00;727.55
604.00;405.60;p;1.43;0.62;-45.00;0.00;1.27;727.55
604.90;406.50;y;0.79;0.36;-45.00;90.00;0.00;728.80
604.90;406.50;p;2.18;0.23;45.00;0.00;1.98;728.80
606.30;405.10;y;0.79;0.01;45.00;-119.74;0.00;729.18
606.30;405.10;p;2.48;0.14;-74.74;0.00;2.28;729.18
606.90;407.30;y;0.79;0.15;-74.74;-30.78;0.00;730.90
606.90;407.30;p;5.98;0.01;-105.52;0.00;5.60;730.90
605.40;412.70;y;0.79;0.17;-105.52;15.52;0.00;732.69
605.40;412.70;p;0.44;0.00;-90.00;0.00;0.40;732.69
605.40;413.10;y;0.79;0.12;-90.00;-78.69;0.00;732.91
605.40;413.10;p;1.12;0.20;-168.69;0.00;1.02;732.91
604.40;413.30;y;0.79;0.09;-168.69;25.56;0.00;732.20
604.40;413.30;p;1.32;0.11;-143.13;0.00;1.00;732.20
603.60;413.90;y;0.79;0.02;-143.13;22.17;0.00;731.88
603.60;413.90;p;1.40;0.16;-120.96;0.00;1.17;731.88
603.00;414.90;y;0.79;0.13;-120.96;-3.73;0.00;731.95
603.00;414.90;p;1.85;0.43;-124.70;0.00;1.58;731.95
602.10;416.20;y;0.79;0.28;-124.70;87.83;0.00;731.95
602.10;416.20;p;1.19;0.28;-36.87;0.00;1.00;731.95
602.90;416.80;y;0.79;0.29;-36.87;-52.29;0.00;732.95
602.90;416.80;p;6.91;0.16;-89.16;0.00;6.80;732.95
603.00;423.60;y;0.79;0.15;-89.16;-77.35;0.00;736.92
603.00;423.60;p;2.78;0.30;-166.50;0.00;2.57;736.92
600.50;424.20;y;0.79;0.18;-166.50;93.61;0.00;735.22
600.50;424.20;p;8.62;0.15;-72.90;0.00;8.16;735.22
602.90;432.00;y;0.79;0.15;-72.90;33.69;0.00;741.70
602.90;432.00;p;5.29;0.05;-39.21;0.00;4.90;741.70
606.70;435.10;y;0.79;0.08;-39.21;-24.23;0.00;746.59
606.70;435.10;p;5.30;0.53;-63.43;0.00;4.47;746.59
608.70;439.10;y;0.79;0.27;-63.43;-4.76;0.00;750.55
608.70;439.10;p;1.22;0.74;-68.20;0.00;1.08;750.55
609.10;440.10;y;0.79;0.28;-68.20;-48.37;0.00;751.46
609.10;440.10;p;0.62;0.14;-116.57;0.00;0.45;751.46
608.90;440.50;y;0.79;0.23;-116.57;-80.54;0.00;751.53
608.90;440.50;p;1.52;0.05;162.90;0.00;1.36;751.53
607.60;440.10;y;0.79;0.00;162.90;86.55;0.00;750.24
607.60;440.10;p;1.90;0.15;-110.56;0.00;1.71;750.24
607.00;441.70;y;0.79;0.14;-110.56;-7.34;0.00;750.70
607.00;441.70;p;2.25;0.43;-117.90;0.00;1.92;750.70
606.10;443.40;y;0.79;0.35;-117.90;36.64;0.00;750.97
606.10;443.40;p;1.42;0.09;-81.25;0.00;1.32;750.97
606.30;444.70;y;0.79;0.08;-81.25;-35.31;0.00;751.90
606.30;444.70;p;0.62;0.00;-116.57;0.00;0.45;751.90
606.10;445.10;y;0.79;0.00;-116.57;-5.04;0.00;751.98
606.10;445.10;p;1.80;0.46;-121.61;0.00;1.53;751.98
605.30;446.40;y;0.79;0.12;-121.61;-13.39;0.00;752.10
605.30;446.40;p;0.53;0.07;-135.00;0.00;0.42;752.10
605.00;446.70;y;0.79;0.15;-135.00;-127.87;0.00;752.04
605.00;446.70;p;0.92;0.20;97.13;0.00;0.81;752.04
604.90;445.90;y;0.79;0.22;97.13;109.44;0.00;751.49
604.90;445.90;p;0.60;0.09;-153.43;0.00;0.45;751.49
604.50;446.10;y;0.79;0.32;-153.43;59.15;0.00;751.28
604.50;446.10;p;4.14;0.64;-94.29;0.00;4.01;751.28
604.20;450.10;y;0.79;0.30;-94.29;46.28;0.00;753.42
604.20;450.10;p;1.51;0.48;-48.01;0.00;1.35;753.42
605.10;451.10;y;0.79;0.26;-48.01;-10.77;0.00;754.74
605.10;451.10;p;4.40;0.39;-58.78;0.00;3.86;754.74
607.10;454.40;y;0.79;0.41;-58.78;108.98;0.00;758.32
607.10;454.40;p;0.92;0.02;50.19;0.00;0.78;758.32
607.60;453.80;y;0.79;0.12;50.19;-5.19;0.00;758.36
607.60;453.80;p;0.38;0.00;45.00;0.00;0.28;758.36
607.80;453.60;y;0.79;0.01;45.00;28.78;0.00;758.40
607.80;453.60;p;6.08;0.84;73.78;0.00;5.73;758.40
609.40;448.10;y;0.79;0.41;73.78;87.13;0.00;756.41
609.40;448.10;p;2.97;0.42;160.91;0.00;2.75;756.41
606.80;447.20;y;0.79;0.08;160.91;-40.65;0.00;753.79
606.80;447.20;p;1.65;0.06;120.26;0.00;1.39;753.79
606.10;446.00;y;0.79;0.00;120.26;-91.65;0.00;752.51
606.10;446.00;p;1.50;0.57;28.61;0.00;1.25;752.51
607.20;445.40;y;0.79;0.37;28.61;51.93;0.00;753.04
607.20;445.40;p;1.96;0.57;80.54;0.00;1.82;753.04
607.50;443.60;y;0.79;0.28;80.54;-21.00;0.00;752.22
607.50;443.60;p;2.30;0.13;59.53;0.00;1.97;752.22
608.50;441.90;y;0.79;0.04;59.53;-149.53;0.00;752.03
608.50;441.90;p;2.75;0.04;-90.00;0.00;2.40;752.03
608.50;444.30;y;0.79;0.09;-90.00;67.38;0.00;753.44
608.50;444.30;p;1.45;0.39;-22.62;0.00;1.30;753.44
609.70;444.80;y;0.79;0.36;-22.62;72.81;0.00;754.71
609.70;444.80;p;0.92;0.15;50.19;0.00;0.78;754.71
610.20;444.20;y;0.79;0.12;50.19;45.81;0.00;754.76
610.20;444.20;p;2.02;0.17;96.01;0.00;1.91;754.76
610.00;442.30;y;0.79;0.01;96.01;-104.14;0.00;753.48
610.00;442.30;p;0.81;0.23;-8.13;0.00;0.71;753.48
610.70;442.40;y;0.79;0.30;-8.13;8.13;0.00;754.10
610.70;442.40;p;1.10;0.15;-0.00;0.00;0.90;754.10
