x[m];y[m];operacao;area.total[m2];area.mato[m2];ang.abs[deg];ang.proa[deg];dist[m];rtl[m]
151.22;53.74;p;103.07;6.06;166.94;0.00;8.47;160.48
142.97;51.83;y;27.28;0.92;166.94;84.22;0.00;152.07
142.97;51.83;p;111.81;1.99;-108.84;0.00;9.11;152.07
140.02;60.45;y;32.33;0.49;-108.84;99.23;0.00;152.52
140.02;60.45;p;98.97;2.53;-9.61;0.00;8.09;152.52
148.00;61.80;y;24.90;0.00;-9.61;-76.61;0.00;160.39
148.00;61.80;p;96.21;1.49;-86.22;0.00;7.90;160.39
148.52;69.68;p;97.20;1.14;-86.22;0.00;7.90;164.05
149.04;77.56;y;32.78;1.62;-86.22;101.48;0.00;168.01
149.04;77.56;p;58.76;0.00;15.26;0.00;4.78;168.01
153.65;76.30;y;14.42;0.00;15.26;-43.35;0.00;171.55
153.65;76.30;p;77.22;0.13;-28.09;0.00;6.33;171.55
159.23;79.28;p;77.42;1.27;-28.09;0.00;6.33;177.88
164.82;82.26;y;8.99;0.00;-28.09;-25.61;0.00;184.20
164.82;82.26;p;71.89;1.14;-53.70;0.00;5.88;184.20
168.30;87.00;y;23.06;0.00;-53.70;-72.66;0.00;189.46
168.30;87.00;p;72.88;0.65;-126.36;0.00;5.95;189.46
164.77;91.79;p;73.04;0.09;-126.36;0.00;5.95;188.62
161.25;96.58;y;20.98;0.78;-126.36;-63.80;0.00;187.96
161.25;96.58;p;82.54;0.04;169.84;0.00;6.70;187.96
154.65;95.40;y;2.74;0.00;169.84;-5.71;0.00;181.71
154.65;95.40;p;94.41;0.92;164.13;0.00;7.77;181.71
147.18;93.28;y;5.44;0.00;164.13;-15.56;0.00;174.25
147.18;93.28;p;91.85;0.42;148.58;0.00;7.52;174.25
140.76;89.35;y;2.36;0.00;148.58;-5.54;0.00;166.72
140.76;89.35;p;81.99;1.70;143.04;0.00;6.71;166.72
135.40;85.32;y;6.72;0.87;143.04;-20.21;0.00;160.04
135.40;85.32;p;70.13;5.18;122.83;0.00;5.75;160.04
132.28;80.49;p;70.13;0.63;122.83;0.00;5.75;154.84
129.16;75.66;y;2.99;0.15;122.83;-6.97;0.00;149.69
129.16;75.66;p;69.16;3.16;115.86;0.00;5.64;149.69
126.70;70.58;y;43.59;1.24;115.86;135.47;0.00;145.03
126.70;70.58;p;61.45;0.01;-108.67;0.00;5.04;145.03
125.09;75.35;p;62.38;0.49;-108.67;0.00;5.04;146.03
123.47;80.13;y;3.71;0.00;-108.67;9.12;0.00;147.19
123.47;80.13;p;93.32;0.31;-99.55;0.00;7.66;147.19
122.20;87.68;p;94.52;2.66;-99.55;0.00;7.66;150.40
120.93;95.23;y;47.76;1.12;-99.55;-149.55;0.00;153.93
120.93;95.23;p;92.97;0.00;110.90;0.00;7.63;153.93
118.21;88.10;p;93.40;0.71;110.90;0.00;7.63;147.43
115.49;80.97;y;23.00;0.00;110.90;71.56;0.00;141.05
115.49;80.97;p;73.96;0.00;-177.54;0.00;5.98;141.05
109.51;81.23;y;24.50;0.00;-177.54;-76.78;0.00;136.35
109.51;81.23;p;63.64;0.00;105.68;0.00;5.15;136.35
108.12;76.27;p;63.21;2.47;105.68;0.00;5.15;132.31
106.72;71.31;y;9.02;0.00;105.68;27.61;0.00;128.35
106.72;71.31;p;62.76;2.87;133.30;0.00;5.14;128.35
103.20;67.57;y;14.24;0.47;133.30;-43.29;0.00;123.35
103.20;67.57;p;120.50;2.49;90.00;0.00;9.88;123.35
103.20;57.68;y;1.54;0.00;90.00;-3.06;0.00;118.23
103.20;57.68;p;67.07;0.00;86.94;0.00;5.45;118.23
103.49;52.24;p;67.34;1.49;86.94;0.00;5.45;115.93
103.78;46.80;y;43.90;0.00;86.94;-135.86;0.00;113.84
103.78;46.80;p;117.85;0.00;-48.91;0.00;9.64;113.84
110.11;54.06;p;117.01;0.00;-48.91;0.00;9.64;122.67
116.45;61.32;y;41.37;1.92;-48.91;127.45;0.00;131.61
116.45;61.32;p;66.90;1.20;78.54;0.00;5.42;131.61
117.52;56.01;p;67.05;0.00;78.54;0.00;5.42;130.19
118.60;50.70;y;4.80;0.00;78.54;14.49;0.00;128.98
118.60;50.70;p;107.54;0.00;93.03;0.00;8.80;128.98
118.14;41.92;p;107.39;2.34;93.03;0.00;8.80;125.35
117.67;33.13;y;40.72;0.29;93.03;125.66;0.00;122.24
117.67;33.13;p;71.65;0.00;-141.31;0.00;5.80;122.24
113.14;36.76;y;21.77;0.00;-141.31;-66.99;0.00;118.96
113.14;36.76;p;57.49;0.00;151.70;0.00;4.67;118.96
109.03;34.54;y;20.08;0.00;151.70;-60.72;0.00;114.37
109.03;34.54;p;88.35;0.05;90.98;0.00;7.16;114.37
108.91;27.38;p;87.16;0.18;90.98;0.00;7.16;112.30
108.78;20.22;y;17.54;0.00;90.98;53.02;0.00;110.65
108.78;20.22;p;59.08;0.00;144.00;0.00;4.77;110.65
104.92;17.42;y;21.98;0.00;144.00;-66.53;0.00;106.36
104.92;17.42;p;92.93;0.34;77.47;0.00;7.55;106.36
106.56;10.04;p;92.66;0.13;77.47;0.00;7.55;107.03
108.20;2.67;y;38.79;1.79;77.47;-120.38;0.00;108.23
108.20;2.67;p;60.90;0.00;-42.91;0.00;5.26;108.23
112.05;6.25;y;1.76;0.00;-42.91;-4.47;0.00;112.22
112.05;6.25;p;90.14;1.68;-47.38;0.00;7.38;112.22
117.05;11.68;y;30.64;0.12;-47.38;95.21;0.00;117.63
117.05;11.68;p;104.02;0.14;47.84;0.00;8.57;117.63
122.80;5.33;y;42.67;1.11;47.84;-132.18;0.00;122.92
122.80;5.33;p;80.88;0.00;-84.34;0.00;6.59;122.92
123.45;11.89;y;23.35;0.00;-84.34;70.91;0.00;124.02
123.45;11.89;p;83.05;0.00;-13.43;0.00;6.76;124.02
130.02;13.46;y;25.44;0.00;-13.43;-77.07;0.00;130.72
130.02;13.46;p;87.13;0.00;-90.50;0.00;7.09;130.72
129.96;20.56;p;86.17;0.92;-90.50;0.00;7.09;131.58
129.90;27.65;y;13.01;0.00;-90.50;-39.41;0.00;132.81
129.90;27.65;p;85.04;3.46;-129.91;0.00;6.97;132.81
125.42;33.00;y;19.62;0.00;-129.91;59.24;0.00;129.69
125.42;33.00;p;80.40;2.15;-70.67;0.00;6.57;129.69
127.60;39.20;y;3.40;0.07;-70.67;-8.11;0.00;133.49
127.60;39.20;p;96.00;1.08;-78.78;0.00;7.87;133.49
129.13;46.92;y;6.51;0.75;-78.78;17.49;0.00;137.39
129.13;46.92;p;72.30;0.87;-61.30;0.00;5.89;137.39
131.96;52.08;y;38.15;0.34;-61.30;119.23;0.00;141.87
131.96;52.08;p;72.44;0.00;57.94;0.00;5.91;141.87
135.10;47.08;p;72.44;0.75;57.94;0.00;5.91;143.06
138.23;42.07;y;3.24;0.11;57.94;8.04;0.00;144.49
138.23;42.07;p;104.20;2.80;65.97;0.00;8.49;144.49
141.69;34.31;p;103.48;3.04;65.97;0.00;8.49;145.79
145.15;26.55;y;18.97;0.04;65.97;-56.63;0.00;147.56
145.15;26.55;p;116.63;0.42;9.35;0.00;9.54;147.56
154.56;25.00;p;116.62;0.00;9.35;0.00;9.54;156.57
163.97;23.45;p;117.15;0.00;9.35;0.00;9.54;165.64
173.38;21.90;p;116.46;0.00;9.35;0.00;9.54;174.76
182.79;20.35;p;116.48;0.00;9.35;0.00;9.54;183.92
192.21;18.80;p;116.46;1.49;9.35;0.00;9.54;193.12
201.62;17.26;p;117.15;0.42;9.35;0.00;9.54;202.35
211.03;15.71;p;116.62;0.43;9.35;0.00;9.54;211.61
220.44;14.16;p;116.63;0.19;9.35;0.00;9.54;220.89
229.85;12.61;p;116.62;2.27;9.35;0.00;9.54;230.20
239.26;11.06;p;116.63;2.25;9.35;0.00;9.54;239.52
248.67;9.51;p;117.14;5.28;9.35;0.00;9.54;248.85
258.08;7.96;p;116.48;2.91;9.35;0.00;9.54;258.21
267.50;6.41;p;112.08;2.49;9.35;0.00;9.54;267.57
276.91;4.86;p;98.75;1.61;9.35;0.00;9.54;276.95
286.32;3.31;p;84.02;2.13;9.35;0.00;9.54;286.34
295.73;1.76;y;41.54;0.05;9.35;-178.80;0.00;295.73
295.73;1.76;p;24.24;0.00;-169.45;0.00;2.80;295.73
292.98;2.28;y;0.45;0.00;-169.45;-2.31;0.00;292.99
292.98;2.28;p;61.44;0.00;-171.76;0.00;6.80;292.99
286.25;3.25;y;20.65;0.00;-171.76;62.27;0.00;286.27
286.25;3.25;p;97.62;0.26;-109.49;0.00;7.92;286.27
283.61;10.72;y;35.35;0.29;-109.49;-109.69;0.00;283.81
283.61;10.72;p;100.85;2.03;140.82;0.00;8.31;283.81
277.17;5.47;y;40.65;0.00;140.82;125.79;0.00;277.22
277.17;5.47;p;105.63;0.99;-93.38;0.00;8.63;277.22
276.66;14.09;y;8.13;0.27;-93.38;23.79;0.00;277.02
276.66;14.09;p;114.65;4.97;-69.59;0.00;9.32;277.02
279.91;22.82;y;30.17;2.66;-69.59;93.41;0.00;280.84
279.91;22.82;p;112.68;0.26;23.82;0.00;9.23;280.84
288.35;19.09;p;112.65;0.49;23.82;0.00;9.23;288.98
296.80;15.37;y;39.58;0.51;23.82;-123.14;0.00;297.19
296.80;15.37;p;100.69;0.62;-99.32;0.00;8.19;297.19
295.47;23.44;p;99.52;0.00;-99.32;0.00;8.19;296.40
294.15;31.52;p;100.56;1.83;-99.32;0.00;8.19;295.83
292.82;39.60;y;3.04;0.32;-99.32;-6.83;0.00;295.49
292.82;39.60;p;97.28;4.36;-106.15;0.00;7.98;295.49
290.60;47.27;y;3.05;0.00;-106.15;7.46;0.00;294.42
290.60;47.27;p;92.89;2.63;-98.69;0.00;7.61;294.42
289.45;54.79;y;15.39;1.58;-98.69;-45.92;0.00;294.59
289.45;54.79;p;76.77;0.49;-144.61;0.00;6.24;294.59
284.37;58.40;y;25.76;0.29;-144.61;-80.17;0.00;290.30
284.37;58.40;p;67.16;1.62;135.22;0.00;5.53;290.30
280.44;54.50;y;20.74;1.19;135.22;-63.50;0.00;285.68
280.44;54.50;p;81.37;2.53;71.72;0.00;6.63;285.68
282.52;48.20;p;80.86;0.00;71.72;0.00;6.63;286.60
284.60;41.90;y;9.99;0.00;71.72;29.93;0.00;287.67
284.60;41.90;p;119.15;2.48;101.65;0.00;9.75;287.67
282.63;32.35;y;28.21;0.48;101.65;85.89;0.00;284.48
282.63;32.35;p;114.33;0.02;-172.47;0.00;9.36;284.48
273.35;33.58;y;15.14;0.12;-172.47;-45.08;0.00;275.41
273.35;33.58;p;66.00;1.06;142.45;0.00;5.39;275.41
269.08;30.30;p;66.33;3.56;142.45;0.00;5.39;270.78
264.81;27.01;y;15.53;0.31;142.45;-47.52;0.00;266.19
264.81;27.01;p;104.45;4.25;94.93;0.00;8.56;266.19
264.08;18.49;y;7.87;0.00;94.93;22.82;0.00;264.72
264.08;18.49;p;112.89;2.72;117.75;0.00;9.29;264.72
259.75;10.26;y;11.05;0.00;117.75;33.07;0.00;259.95
259.75;10.26;p;70.30;0.00;150.82;0.00;5.70;259.95
254.77;7.48;y;40.47;1.11;150.82;124.85;0.00;254.88
254.77;7.48;p;121.70;0.49;-84.33;0.00;9.89;254.88
255.75;17.33;y;7.92;0.00;-84.33;-22.32;0.00;256.34
255.75;17.33;p;66.49;3.18;-106.65;0.00;5.44;256.34
254.19;22.53;y;14.34;0.00;-106.65;-44.34;0.00;255.19
254.19;22.53;p;87.78;0.49;-150.99;0.00;7.18;255.19
247.91;26.02;p;88.14;1.37;-150.99;0.00;7.18;249.27
241.63;29.50;y;32.85;0.02;-150.99;-101.62;0.00;243.43
241.63;29.50;p;116.96;2.16;107.39;0.00;9.56;243.43
238.78;20.38;y;18.33;0.38;107.39;-55.52;0.00;239.64
238.78;20.38;p;76.36;0.29;51.87;0.00;6.26;239.64
242.64;15.45;p;76.24;0.00;51.87;0.00;6.26;243.13
246.50;10.53;y;31.29;0.00;51.87;96.65;0.00;246.72
246.50;10.53;p;74.04;0.00;148.53;0.00;6.03;246.72
241.36;7.39;p;72.62;0.04;148.53;0.00;6.03;241.47
236.22;4.24;y;9.32;1.73;148.53;27.11;0.00;236.26
236.22;4.24;p;58.97;0.65;175.64;0.00;5.75;236.26
230.49;3.80;y;30.91;2.10;175.64;95.45;0.00;230.52
230.49;3.80;p;85.97;0.11;-88.91;0.00;7.00;230.52
230.62;10.80;p;85.94;0.00;-88.91;0.00;7.00;230.88
230.76;17.80;y;7.66;0.00;-88.91;-23.46;0.00;231.44
230.76;17.80;p;66.58;0.34;-112.38;0.00;5.42;231.44
228.70;22.81;p;67.24;0.61;-112.38;0.00;5.42;229.83
226.63;27.82;y;1.84;0.55;-112.38;5.25;0.00;228.33
226.63;27.82;p;64.46;1.96;-107.12;0.00;5.24;228.33
225.09;32.82;p;64.35;0.49;-107.12;0.00;5.24;227.47
223.55;37.83;y;8.98;0.00;-107.12;25.72;0.00;226.73
223.55;37.83;p;81.53;3.71;-81.40;0.00;6.69;226.73
224.55;44.44;y;50.22;8.62;-81.40;-156.97;0.00;228.90
224.55;44.44;p;116.97;2.62;121.63;0.00;9.61;228.90
219.51;36.25;p;116.93;1.80;121.63;0.00;9.61;222.48
214.47;28.07;y;21.42;0.00;121.63;-65.10;0.00;216.30
214.47;28.07;p;94.04;1.88;56.53;0.00;7.72;216.30
218.72;21.63;y;12.02;0.00;56.53;36.46;0.00;219.79
218.72;21.63;p;105.57;0.00;92.99;0.00;8.58;219.79
218.28;13.05;p;105.51;0.14;92.99;0.00;8.58;218.67
217.83;4.48;y;29.65;0.02;92.99;91.23;0.00;217.88
217.83;4.48;p;62.77;0.34;-175.78;0.00;5.70;217.88
212.15;4.90;p;64.89;0.81;-175.78;0.00;5.70;212.21
206.47;5.32;y;25.34;0.49;-175.78;77.22;0.00;206.54
206.47;5.32;p;71.78;0.00;-98.56;0.00;5.84;206.54
205.60;11.10;y;18.34;0.00;-98.56;55.35;0.00;205.90
205.60;11.10;p;96.03;0.00;-43.21;0.00;7.91;205.90
211.36;16.51;y;38.96;0.00;-43.21;-120.88;0.00;212.01
211.36;16.51;p;96.81;0.04;-164.09;0.00;7.84;212.01
203.82;18.66;y;23.95;0.00;-164.09;72.71;0.00;204.68
203.82;18.66;p;88.41;1.02;-91.38;0.00;7.26;204.68
203.65;25.93;y;7.51;0.00;-91.38;21.31;0.00;205.29
203.65;25.93;p;112.79;0.50;-70.07;0.00;9.22;205.29
206.79;34.59;y;12.45;0.13;-70.07;37.82;0.00;209.67
206.79;34.59;p;115.39;0.53;-32.25;0.00;9.45;209.67
214.79;39.64;y;28.44;0.00;-32.25;-87.45;0.00;218.41
214.79;39.64;p;106.98;8.57;-119.70;0.00;8.82;218.41
210.42;47.30;y;14.58;1.12;-119.70;-44.59;0.00;215.67
210.42;47.30;p;87.99;1.17;-164.29;0.00;7.20;215.67
203.49;49.25;y;31.78;0.48;-164.29;98.02;0.00;209.36
203.49;49.25;p;92.58;2.07;-66.27;0.00;7.57;209.36
206.53;56.18;y;17.49;0.37;-66.27;-53.88;0.00;214.04
206.53;56.18;p;99.90;2.19;-120.15;0.00;8.13;214.04
202.45;63.21;y;17.01;0.19;-120.15;52.65;0.00;212.09
202.45;63.21;p;83.55;1.58;-67.50;0.00;6.89;212.09
205.09;69.58;p;84.78;0.29;-67.50;0.00;6.89;216.57
207.73;75.95;y;3.67;0.04;-67.50;8.66;0.00;221.17
207.73;75.95;p;78.73;1.55;-58.85;0.00;6.43;221.17
211.05;81.45;y;15.32;0.01;-58.85;-46.18;0.00;226.22
211.05;81.45;p;107.28;0.71;-105.02;0.00;8.72;226.22
208.79;89.88;p;106.29;0.75;-105.02;0.00;8.72;227.31
206.53;98.30;y;36.17;0.59;-105.02;111.53;0.00;228.73
206.53;98.30;p;105.80;0.82;6.51;0.00;8.68;228.73
215.15;97.32;p;105.80;3.44;6.51;0.00;8.68;236.14
223.78;96.33;p;106.72;2.53;6.51;0.00;8.68;243.63
232.40;95.35;y;4.10;0.00;6.51;-10.15;0.00;251.20
232.40;95.35;p;88.27;0.49;-3.64;0.00;7.20;251.20
239.58;95.81;p;87.72;0.93;-3.64;0.00;7.20;258.03
246.77;96.26;y;26.98;0.00;-3.64;81.40;0.00;264.88
246.77;96.26;p;100.01;3.61;77.76;0.00;8.21;264.88
248.51;88.25;y;4.20;0.03;77.76;11.83;0.00;263.71
248.51;88.25;p;35.70;0.00;89.59;0.00;2.85;263.71
248.53;85.40;y;28.01;2.28;89.59;86.26;0.00;262.79
248.53;85.40;p;117.59;0.00;175.86;0.00;9.69;262.79
238.86;84.70;p;117.60;0.63;175.86;0.00;9.69;253.44
229.20;84.00;y;19.16;0.81;175.86;58.51;0.00;244.11
229.20;84.00;p;103.88;0.00;-125.64;0.00;8.54;244.11
224.23;90.94;y;36.46;0.00;-125.64;-112.99;0.00;241.96
224.23;90.94;p;92.78;0.00;121.38;0.00;7.60;241.96
220.27;84.45;p;92.80;0.18;121.38;0.00;7.60;235.90
216.31;77.96;y;3.26;0.00;121.38;-8.75;0.00;229.93
216.31;77.96;p;71.67;0.00;112.63;0.00;5.87;229.93
214.05;72.55;p;71.68;1.21;112.63;0.00;5.87;226.01
211.80;67.13;y;15.76;0.00;112.63;-47.42;0.00;222.18
211.80;67.13;p;118.41;4.62;65.21;0.00;9.71;222.18
215.87;58.32;y;3.29;1.35;65.21;9.05;0.00;223.61
215.87;58.32;p;81.32;14.21;74.26;0.00;6.63;223.61
217.66;51.94;y;37.34;5.23;74.26;-116.34;0.00;223.78
217.66;51.94;p;50.89;1.93;-42.08;0.00;4.10;223.78
220.71;54.68;y;10.70;0.00;-42.08;32.37;0.00;227.38
220.71;54.68;p;85.17;4.85;-9.70;0.00;6.93;227.38
227.54;55.85;y;14.80;0.00;-9.70;-44.66;0.00;234.29
227.54;55.85;p;109.66;3.17;-54.37;0.00;8.96;234.29
232.76;63.13;y;9.26;0.13;-54.37;27.57;0.00;241.17
232.76;63.13;p;55.92;4.02;-26.80;0.00;4.47;241.17
236.75;65.15;y;4.74;0.02;-26.80;-13.02;0.00;245.55
236.75;65.15;p;114.20;1.69;-39.81;0.00;9.39;245.55
243.96;71.16;y;30.56;0.60;-39.81;93.42;0.00;254.13
243.96;71.16;p;105.79;1.10;53.61;0.00;8.66;254.13
249.10;64.19;y;18.97;0.13;53.61;59.25;0.00;257.24
249.10;64.19;p;70.14;0.14;112.86;0.00;5.66;257.24
246.90;58.97;y;30.07;0.66;112.86;-93.02;0.00;253.84
246.90;58.97;p;87.22;0.47;19.85;0.00;7.12;253.84
253.60;56.55;y;30.57;3.61;19.85;95.49;0.00;259.83
253.60;56.55;p;83.69;2.53;115.34;0.00;6.80;259.83
250.69;50.41;p;83.68;1.29;115.34;0.00;6.80;255.71
247.78;44.26;y;22.77;0.62;115.34;-70.83;0.00;251.70
247.78;44.26;p;86.56;0.27;44.51;0.00;7.05;251.70
252.81;39.32;p;85.70;7.27;44.51;0.00;7.05;255.85
257.84;34.38;y;18.60;1.91;44.51;-56.60;0.00;260.12
257.84;34.38;p;72.09;2.57;-12.09;0.00;5.84;260.12
263.55;35.60;y;40.80;0.07;-12.09;-126.40;0.00;265.94
263.55;35.60;p;118.71;2.55;-138.49;0.00;9.79;265.94
256.22;42.09;y;16.92;0.00;-138.49;51.91;0.00;259.65
256.22;42.09;p;96.13;0.54;-86.58;0.00;7.88;259.65
256.69;49.96;y;15.02;0.00;-86.58;44.84;0.00;261.51
256.69;49.96;p;80.05;0.00;-41.73;0.00;6.54;261.51
261.57;54.31;p;80.05;0.02;-41.73;0.00;6.54;267.15
266.45;58.66;y;28.56;0.34;-41.73;-88.31;0.00;272.83
266.45;58.66;p;96.74;1.13;-130.04;0.00;7.87;272.83
261.38;64.68;y;15.29;0.16;-130.04;45.69;0.00;269.27
261.38;64.68;p;73.02;1.23;-84.35;0.00;5.88;269.27
261.96;70.54;p;72.63;2.72;-84.35;0.00;5.88;271.29
262.54;76.39;y;0.01;0.00;-84.35;-0.01;0.00;273.43
262.54;76.39;p;72.32;1.13;-84.35;0.00;5.88;273.43
263.12;82.25;p;72.09;0.47;-84.35;0.00;5.88;275.68
263.70;88.10;y;2.10;0.45;-84.35;-5.14;0.00;278.03
263.70;88.10;p;69.90;3.03;-89.50;0.00;5.70;278.03
263.75;93.80;y;35.02;2.17;-89.50;108.44;0.00;279.93
263.75;93.80;p;48.90;0.05;18.94;0.00;3.94;279.93
267.48;92.52;y;3.23;0.00;18.94;8.50;0.00;283.03
267.48;92.52;p;112.60;0.29;27.44;0.00;9.30;283.03
275.73;88.23;y;30.34;0.56;27.44;-93.16;0.00;289.51
275.73;88.23;p;76.17;0.55;-65.72;0.00;6.20;289.51
278.28;93.88;y;18.59;0.00;-65.72;55.24;0.00;293.69
278.28;93.88;p;81.18;0.05;-10.47;0.00;6.56;293.69
284.73;95.08;p;79.99;0.78;-10.47;0.00;6.56;300.19
291.18;96.27;y;14.53;0.22;-10.47;44.81;0.00;306.68
291.18;96.27;p;32.20;0.07;34.34;0.00;2.52;306.68
293.27;94.84;y;17.78;0.05;34.34;53.66;0.00;308.22
293.27;94.84;p;74.52;0.39;88.00;0.00;6.05;308.22
293.48;88.79;p;74.51;1.24;88.00;0.00;6.05;306.62
293.69;82.74;y;1.80;0.01;88.00;3.96;0.00;305.12
293.69;82.74;p;95.67;1.60;91.96;0.00;7.76;305.12
293.42;74.99;p;94.50;0.59;91.96;0.00;7.76;302.85
293.16;67.24;y;40.29;0.04;91.96;124.71;0.00;300.77
293.16;67.24;p;72.00;0.00;-143.33;0.00;5.84;300.77
288.47;70.72;y;9.45;0.00;-143.33;27.97;0.00;297.02
288.47;70.72;p;98.00;0.34;-115.36;0.00;8.03;297.02
285.04;77.98;y;14.86;0.00;-115.36;-44.92;0.00;295.51
285.04;77.98;p;108.45;0.13;-160.28;0.00;8.87;295.51
276.68;80.97;p;108.51;0.00;-160.28;0.00;8.87;288.29
268.33;83.96;p;108.45;0.00;-160.28;0.00;8.87;281.16
259.98;86.96;p;107.90;0.00;-160.28;0.00;8.87;274.14
251.63;89.95;p;107.81;0.00;-160.28;0.00;8.87;267.22
243.28;92.94;p;108.51;0.00;-160.28;0.00;8.87;260.43
234.93;95.94;p;108.45;0.00;-160.28;0.00;8.87;253.76
226.58;98.93;p;108.51;0.04;-160.28;0.00;8.87;247.23
218.23;101.93;y;3.07;0.00;-160.28;-6.95;0.00;240.85
218.23;101.93;p;115.89;0.23;-167.23;0.00;9.49;240.85
208.97;104.02;y;12.74;0.00;-167.23;38.48;0.00;233.43
208.97;104.02;p;83.60;0.00;-128.75;0.00;6.83;233.43
204.70;109.35;y;10.27;0.00;-128.75;29.99;0.00;232.07
204.70;109.35;p;63.84;0.18;-98.76;0.00;5.18;232.07
203.91;114.46;p;63.84;0.33;-98.76;0.00;5.18;233.84
203.12;119.58;y;6.75;0.00;-98.76;19.47;0.00;235.71
203.12;119.58;p;70.03;0.00;-79.29;0.00;5.68;235.71
204.18;125.16;p;70.25;1.62;-79.29;0.00;5.68;239.49
205.23;130.75;y;9.71;0.16;-79.29;-28.68;0.00;243.34
205.23;130.75;p;50.31;2.09;-107.97;0.00;4.02;243.34
204.00;134.57;y;41.91;0.29;-107.97;129.15;0.00;244.38
204.00;134.57;p;91.84;2.54;21.18;0.00;7.48;244.38
210.97;131.87;y;10.79;0.00;21.18;31.69;0.00;248.79
210.97;131.87;p;88.86;2.44;52.87;0.00;7.32;248.79
215.39;126.03;y;11.55;0.00;52.87;35.58;0.00;249.55
215.39;126.03;p;94.47;4.62;88.45;0.00;7.73;249.55
215.60;118.31;y;17.88;0.29;88.45;-54.27;0.00;245.93
215.60;118.31;p;70.10;1.97;34.18;0.00;5.75;245.93
220.36;115.07;p;70.66;4.78;34.18;0.00;5.75;248.60
225.12;111.84;y;36.14;3.08;34.18;-111.49;0.00;251.37
225.12;111.84;p;81.27;2.45;-77.31;0.00;6.63;251.37
226.58;118.32;y;21.13;0.30;-77.31;64.27;0.00;255.61
226.58;118.32;p;49.63;0.00;-13.04;0.00;4.04;255.61
230.51;119.23;y;21.94;0.49;-13.04;66.83;0.00;259.52
230.51;119.23;p;70.20;0.67;53.79;0.00;5.71;259.52
233.88;114.62;y;6.76;0.34;53.79;-18.57;0.00;260.46
233.88;114.62;p;96.09;1.59;35.22;0.00;7.90;260.46
240.34;110.06;y;30.74;0.52;35.22;-95.54;0.00;264.34
240.34;110.06;p;119.96;0.18;-60.32;0.00;9.86;264.34
245.22;118.63;y;41.56;2.49;-60.32;130.01;0.00;272.41
245.22;118.63;p;63.93;0.00;69.69;0.00;5.15;272.41
247.01;113.80;p;63.93;0.00;69.69;0.00;5.15;271.96
248.80;108.96;y;15.89;1.13;69.69;-48.98;0.00;271.61
248.80;108.96;p;85.45;0.13;20.71;0.00;6.96;271.61
255.31;106.50;p;85.96;1.38;20.71;0.00;6.96;276.63
261.82;104.04;y;22.01;2.49;20.71;-67.08;0.00;281.74
261.82;104.04;p;85.60;1.42;-46.37;0.00;6.97;281.74
266.64;109.09;p;84.89;1.66;-46.37;0.00;6.97;288.09
271.45;114.13;y;27.32;0.49;-46.37;85.80;0.00;294.47
271.45;114.13;p;74.00;1.65;39.43;0.00;6.05;294.47
276.12;110.29;y;2.24;0.00;39.43;4.89;0.00;297.34
276.12;110.29;p;118.96;4.18;44.32;0.00;9.87;297.34
283.19;103.39;y;51.84;0.00;44.32;-161.48;0.00;301.47
283.19;103.39;p;121.02;0.01;-117.17;0.00;9.95;301.47
278.64;112.25;p;121.02;0.00;-117.17;0.00;9.95;300.40
274.10;121.10;y;20.96;0.00;-117.17;64.06;0.00;299.66
274.10;121.10;p;77.73;0.94;-53.10;0.00;6.34;299.66
277.91;126.17;p;77.80;0.39;-53.10;0.00;6.34;305.21
281.71;131.24;y;32.95;0.32;-53.10;102.89;0.00;310.78
281.71;131.24;p;103.62;0.16;49.78;0.00;8.48;310.78
287.19;124.77;y;2.00;0.00;49.78;4.33;0.00;313.12
287.19;124.77;p;115.64;3.36;54.11;0.00;9.55;313.12
292.78;117.03;y;43.56;0.62;54.11;-134.01;0.00;315.31
292.78;117.03;p;109.27;0.00;-79.90;0.00;8.93;315.31
294.35;125.83;y;4.20;0.01;-79.90;-11.78;0.00;320.12
294.35;125.83;p;72.68;1.13;-91.68;0.00;5.95;320.12
294.18;131.77;p;72.98;0.11;-91.68;0.00;5.95;322.34
294.00;137.71;y;1.54;0.00;-91.68;2.46;0.00;324.66
294.00;137.71;p;102.27;1.96;-89.22;0.00;8.35;324.66
294.12;146.07;y;17.28;0.00;-89.22;-52.85;0.00;328.39
294.12;146.07;p;112.48;1.65;-142.07;0.00;9.19;328.39
286.87;151.72;y;24.30;3.72;-142.07;75.45;0.00;324.52
286.87;151.72;p;105.51;0.29;-66.62;0.00;8.61;324.52
290.28;159.62;y;34.92;1.62;-66.62;107.25;0.00;331.27
290.28;159.62;p;77.06;0.30;40.63;0.00;6.31;331.27
295.07;155.51;y;38.95;2.95;40.63;-119.41;0.00;333.54
295.07;155.51;p;114.45;0.84;-78.77;0.00;9.39;333.54
296.90;164.72;y;6.00;0.00;-78.77;-18.21;0.00;339.53
296.90;164.72;p;102.30;0.38;-96.98;0.00;8.37;339.53
295.88;173.03;y;25.48;0.31;-96.98;-77.11;0.00;342.76
295.88;173.03;p;96.32;0.55;-174.10;0.00;7.83;342.76
288.10;173.83;y;22.22;0.29;-174.10;68.26;0.00;336.48
288.10;173.83;p;62.06;0.98;-105.84;0.00;5.01;336.48
286.73;178.65;p;62.47;5.09;-105.84;0.00;5.01;337.83
285.37;183.47;y;45.08;1.80;-105.84;-139.89;0.00;339.26
